city_code,city,week,new case,growth rate,Wuhan flow,Wuhan flow_lag,Hubei/non-Wuhan flow,Hubei/non Wuhan flow_lag,non-Hubei flow,non-Hubei flow_lag,City internal flow index,City internal flow index_lag,City internal flow,City internal flow_lag,Doctors,COVID-19 Hospitals,Hospitals,Beds,Outpatients,Population,Density,GDP,Income,Aging,Highest Temperature,Lowest Temperature,Average Temperature,Relative Humidity,Absolute Humidity,ILI
460200,Sanya,1,2,6,8046.070347,5390.75291,0,0,11553.516,9850.618286,6.470542857,6.5818,33337.96282,37261.2501,2219,1,11,2361,311.9163099,51.62,253,595.51,11.53641999,8.213632802,25.71428571,19.14285714,22.42857143,79.35714286,15.78569668,0.033618742
500000,Chongqing,1,27,6.63,73284.62582,58876.5191,265695.0787,193441.8175,90729.018,70383.02914,5.442671429,5.319042857,716743.8281,633392.2648,68549,42,749,150500,6633.6,3102,350,20363,6.564474533,14.47119924,11.77067669,5.646616541,8.708646617,71.82706767,6.213814015,0
510100,Chengdu,1,7,8.86,21896.28173,27263.14736,20782.1739,21426.99564,71590.878,73264.68514,4.573628571,5.413828571,155468.129,360193.2716,58159,3,888,127445,3484.656049,1604.5,1015,15342.77,9.562337177,14.98887978,13.14285714,6.857142857,10,59,5.542160551,0.02035335
510600,Deyang,1,1,6,2129.658028,1583.211621,59.5600325,3.108492051,18826.614,13653.49886,5.167214286,4.936642857,61960.27635,49201.39845,8953,1,85,15571,767.0804093,353.2,611,2213.9,6.268120045,14.98887978,12.85714286,5.857142857,9.357142857,59.07142857,5.326613687,0.00627847
510700,Mianyang,1,2,4.5,3207.319704,3201.854373,593.8162934,555.5220686,23294.466,16613.37771,5.674528571,5.297585714,140885.6677,96641.26633,11738,1,90,23645,1050.196497,483.56,244,2303.82,4.76428985,14.98887978,13,6.142857143,9.571428571,57.28571429,5.236585237,0.006804587
510900,Suining,1,1,4,2387.480869,1576.804121,199.8011261,30.00491274,18430.038,10768.69543,6.696157143,5.548542857,261878.1047,83118.2972,6546,1,72,13655,702.7733568,323.59,668,1221.39,3.774498594,14.98887978,14.28571429,7.428571429,10.85714286,58.5,5.801098428,0.019068546
511600,Guangan,1,2,5.5,3776.602094,2713.309505,3216.024428,810.1348514,20930.94,13197.86229,6.628385714,5.360471429,245784.6184,69168.20778,3952,1,67,12566,705.8355974,325,591,1250.24,3.846892308,14.98887978,12.42857143,7.857142857,10.14285714,71.5,6.777440734,0.033732283
511700,Dazhou,1,1,7,7252.650384,4859.811113,12534.86661,8033.233271,28515.834,18413.47543,6.634357143,5.367642857,432851.3735,121958.4161,6937,1,398,28848,1235.646656,568.95,343,1690.2,2.970735566,14.98887978,12.14285714,7.142857143,9.642857143,71.92857143,6.605063844,0.00986825
511800,Yaan,1,1,2,492.0735033,243.9921808,0,0,6194.772,4843.568571,5.149528571,4.927814286,26504.01687,21233.5402,3941,1,44,10460,333.9796867,153.78,99,646.1,4.201456626,14.98887978,10.14285714,0.571428571,5.357142857,79.85714286,5.556451622,0.021663116
520100,Guiyang,1,1,0,5171.697743,6899.167367,273.3851733,4117.188734,29029.536,31742.04857,4.257214286,4.901414286,34472.56124,65651.7122,16858,15,185,31366,821.8333482,488.19,487,3798.45,7.780679653,11.34059077,12.14285714,5.857142857,9,80,7.05115841,0.108558416
520600,Tongren,1,1,1,3241.90708,3911.740277,1769.320872,1990.918663,15273.792,14003.37257,7.063242857,6.147,370187.9062,148082.2517,6432,11,99,12220,533.4450754,316.88,204,1066.52,3.365690482,11.34059077,7.285714286,0.857142857,4.071428571,82.92857143,5.299099436,0.059697565
522700,Qiannan,1,1,3,535.2384876,2694.276891,0,80.92866796,16817.652,15433.97143,5.9204,5.388828571,122650.7108,72079.46114,6879,13,42,4115,554.2017586,329.21,142,1313.46,3.989732997,11.34059077,10.57142857,4.571428571,7.571428571,87,6.994978312,0
530100,Kunming,1,3,7.33,9887.248959,12564.9958,3150.384621,5187.053474,33981.444,35822.92114,4.115414286,4.9976,41564.593,100427.3308,27317,35,308,53072,1428.506441,678.3,295,5206.9,7.676396875,10.02930477,17.57142857,7.857142857,12.71428571,49.28571429,5.489016934,0.02790247
530700,Lijiang,1,1,5,3009.795616,2056.323165,0,98.62988212,5839.722,4697.166857,4.692257143,4.648371429,14073.79093,13469.50921,2085,6,30,4452,271.675263,129,59,350.76,2.719069767,10.02930477,12.71428571,-2.142857143,5.285714286,58.07142857,4.021627467,0.004004564
532800,Xishuangbanna,1,1,11,1235.670539,539.6682859,0,0,3234.87,2691.514286,4.435157143,4.800271429,9955.114991,14342.1216,2888,5,44,6141,248.5091553,118,56,417.79,3.54059322,10.02930477,24.85714286,10.57142857,17.71428571,54.28571429,8.194640516,0
610100,Xian,1,2,10,16973.63366,18340.81912,23934.49489,23809.14807,54582.984,57203.31086,4.550471429,5.284557143,91048.06068,189705.5665,30820,22,329,58219,2125.944115,961.67,837,8349.86,8.682666611,11.16020704,9,2.142857143,5.571428571,50.92857143,3.593944277,0.033240323
610400,Xianyang,1,1,4,4283.924399,2727.041123,1476.483257,1499.387371,29321.244,24109.39543,4.606371429,4.370114286,43812.59798,34593.44654,10820,16,151,23217,967.3933312,437.6,476,2376.45,5.430644424,11.16020704,8.857142857,2,5.428571429,48.85714286,3.415506121,0.033981314
620100,Lanzhou,1,1,14,4330.146462,6087.851257,0,194.7161945,16173.594,17520.3,4.117857143,4.690228571,23057.41546,40868.46987,13692,12,127,25382,634.2488917,375.36,251,2732.9,7.280743819,11.31673915,0.285714286,-5,-2.357142857,66.07142857,2.71948475,0.022773883
620400,Baiyin,1,1,0,1389.658075,1336.308087,0,0,5704.506,4127.945143,4.910985714,4.512457143,23545.78522,15806.4528,3341,6,102,7734,293.0292061,173.42,87,511.6,2.95006343,11.31673915,-0.714285714,-6.142857143,-3.428571429,52.71428571,2.01159048,0.052649306
640100,Yinchuan,1,1,10,1584.300145,2774.492704,0,0,12139.416,12705.42857,5.202071429,5.745042857,40423.97343,69574.24383,8990,141,70,15726,619.1350172,222.54,169,1901.48,8.544441449,8.99255055,0.428571429,-4.714285714,-2.142857143,47,1.963844505,0.005485887
640500,Zhongwei,1,1,1,336.310452,602.8982632,0,0,4591.836,4108.551429,5.450114286,5.055757143,26944.83695,18163.87183,1866,53,28,3993,322.0314471,115.75,62,402.99,3.481555076,8.99255055,0.142857143,-6.714285714,-3.285714286,54.57142857,2.103660035,0.013718478
650100,Urumqi ,1,2,3,3356.847477,6193.225195,0,0,15137.658,17187.69086,3.869542857,4.412942857,16799.95997,28927.0315,11482,4,127,27464,873.6340286,350.58,152,3099.62,8.841405671,7.155828221,-4.571428571,-14.42857143,-9.5,72.92857143,1.788305587,0.053298038
810000,Hongkong,1,2,5,1618.12262,1444.019623,0,180.3108336,7236.594,7354.522286,2.372,2.503828571,7985.512316,9110.772557,14651,10,179,28929,207.9,745,6763,25416.4,34.11597315,16.88,19.84920635,15.8968254,17.87301587,77.34920635,11.78711693,0
820000,Macau,1,2,2.5,2922.433899,2955.977226,0,44.90864175,7436.178,7025.893714,3.746285714,3.9098,2677.369376,3152.983105,2716,1,5,1604,102,63.2,20778,3819.3,60.43196203,11.1,19.78571429,13.57142857,16.67857143,76.89285714,10.9094471,0
110000,Beijing,2,106,1.56,22743.44786,4990.906566,41973.43795,32763.10281,37162.152,71467.38,1.65,4.709557143,11215.83455,239100.4416,94417,20,656,113700,14588.8,2154,1167,30300,14.06685237,11.25445595,5,-2.285714286,1.357142857,37.28571429,1.98447202,0
120000,Tianjin,2,25,1.96,4606.154691,953.3742196,7971.320812,417.2457439,18603.108,29197.314,2.37,4.894357143,16683.65301,208259.8379,41127,4,426,60158,7096.4,1559.6,1085,18810,12.06078482,10.91918087,5.142857143,1.142857143,3.142857143,41.14285714,2.470775392,0
130100,Shijiazhuang,2,10,1.3,6759.204477,188.1683318,791.4851609,203.0029833,19294.524,26677.242,2.2,5.139428571,9161.471704,173197.9922,34487,2,235,46036,1914.808919,1015.12,617,5586.6,5.503388762,12.68677209,4.857142857,0.714285714,2.785714286,39.85714286,2.336793632,0.011572731
130200,Tangshan,2,7,1.71,1919.235984,325.0110147,0,2.911983627,13270.716,15258.618,3.44,5.486457143,24461.80251,189344.8513,18690,1,173,33458,1479.529044,784.36,548,6955,8.867101841,12.68677209,4.714285714,-7.285714286,-1.285714286,41,1.818943937,0.005900824
130400,Handan,2,7,2.14,6544.550405,1297.75891,96.41372125,1735.841892,26831.088,27704.322,2.94,5.6488,17956.43459,269548.5503,20836,1,214,35057,1790.615701,949.28,726,3454.6,3.639179167,12.68677209,6.142857143,3,4.571428572,39.71428571,2.62346314,0.015948226
130500,Xingtai,2,7,1.71,5732.644454,1148.886812,21.36989716,552.3501765,21087.54,22884.39,2.58,5.494857143,9660.173161,178193.2644,17533,1,177,26654,1380.744129,731.99,553,2150.8,2.938291507,12.68677209,5.142857143,1.571428571,3.357142857,39.42857143,2.402092486,0.021350739
130600,Baoding,2,11,0.64,4690.826798,920.0816997,228.2661445,546.2943735,32929.74,32075.136,2.26,4.990428571,9990.657949,153251.2946,28300,1,365,44388,1966.512079,1042.53,490,3256.9,3.1240348,12.68677209,5.285714286,-5,0.142857143,39.85714286,1.952090048,0.029765072
130700,Zhangjiakou,2,6,1.17,1343.402262,254.2451804,40.06690121,0,13534.776,14045.454,4,5.2331,24160.22737,82914.31989,9401,1,100,18554,834.7014093,442.51,114,1536.6,3.472463899,12.68677209,2,-10.28571429,-4.142857145,49.14285714,1.78236094,0.020202001
130800,Chengde,2,2,2,857.4886513,150.179977,2.893689099,0,9132.264,10672.614,3.14,5.243714286,8159.823697,66882.46658,9732,1,79,17603,666.1992808,353.18,86,1481.5,4.194744889,12.68677209,2.428571429,-11.42857143,-4.500000001,45,1.590958512,0.024598721
130900,Cangzhou,2,17,0.29,4422.493436,848.0189818,27.4767987,2.775720962,19280.592,22622.166,2.68,5.614714286,10946.84177,205977.1577,19233,1,154,31469,1415.753639,750.55,516,3676.4,4.898274599,12.68677209,5.714285714,-1.571428571,2.071428572,42.85714286,2.394387764,0.009835702
131000,Langfang,2,9,0.67,1880.256976,391.216781,3984.94424,0,23369.796,27242.622,1.92,4.2373,3147.872334,31945.35462,11877,1,153,16913,870.522023,461.5,632,3108.2,6.734994583,12.68677209,5.428571429,-1.571428571,1.928571429,38.28571429,2.118382471,0.021724736
131100,Hengshui,2,4,0.75,2323.037145,467.363774,0,0,17406.576,17167.734,2.98,5.642842857,8767.18163,125694.9886,11010,1,126,15941,839.9830164,445.31,483,1558.7,3.500258247,12.68677209,5.714285714,3.571428571,4.642857143,42.14285714,2.797105017,0.009251892
140100,Taiyuan,2,3,2.33,3560.029305,711.4180931,1008.611202,0,11362.356,24793.128,1.89,4.687485714,2899.084901,47554.71059,21476,2,175,36566,642.6028425,437.97,497,3884.48,8.869283284,10.32446442,4.857142857,-7.142857143,-1.142857143,37,1.657892867,0.017997103
140200,Datong,2,5,0.8,1797.456905,329.9608101,33.67328032,0,9507.132,10067.058,3.56,5.191485714,12104.57899,61872.11069,9464,2,143,15553,505.0793491,344.24,223,1271.8,3.694515454,10.32446442,1.142857143,-15.14285714,-6.999999999,45.57142857,1.344471669,0.006432991
140300,Yangquan,2,1,3,662.2327683,127.9167122,29.77717744,0,4087.26,3759.21,3.01,5.1233,2858.088901,23652.13026,3893,2,49,5812,206.7034008,140.88,295,733.1,5.203719478,10.32446442,4.285714286,-3.142857143,0.571428572,40.57142857,2.046447066,0.013566354
140400,Changzhi,2,3,0.67,2097.628101,396.5163804,99.07999052,0,8651.448,8936.028,2.88,5.136571429,6154.653241,58778.71789,8252,2,114,14118,506.9133869,345.49,236,1645.6,4.763090104,10.32446442,2.142857143,-5.428571429,-1.642857143,43.42857143,1.879272754,0.031723612
140600,Shuozhou,2,3,0.33,993.9661196,194.7987902,50.12037328,0,6119.388,6147.684,3.41,5.350714286,5375.10738,37430.76041,2884,2,63,6068,260.5800964,177.6,143,1065.6,6,10.32446442,2,-12.42857143,-5.214285715,45.14285714,1.516194626,0.023664605
140700,Jinzhong,2,9,2,4044.038078,707.7288626,0,0,14304.276,14186.664,2.52,4.648657143,4182.968493,35151.88707,7129,3,106,11656,493.8110206,336.56,189,1447.6,4.301164725,10.32446442,4.857142857,-4.428571429,0.214285714,38.71428571,1.905457377,0.029381198
140800,Yuncheng,2,8,1.12,4036.062611,765.9511418,27.43232408,314.629548,14875.812,15386.76,2.84,5.666357143,9132.972491,154199.6758,11583,3,269,22414,782.9140735,533.6,358,1509.6,2.829085457,10.32446442,6.285714286,1.714285714,4,42,2.671042497,0.015188001
141000,Linfen,2,1,1,2327.279582,428.2874357,81.58600919,0,10875.384,12878.406,2.97,5.504771429,8735.303767,110183.1683,11043,2,189,15955,657.5392467,448.15,203,1440,3.213209863,10.32446442,7.285714286,2.142857143,4.714285715,38,2.53410006,0.00552353
141100,Luliang,2,5,0.2,1347.752258,256.2906074,21.16203352,0,13490.388,12892.284,3.27,5.195085714,10205.90542,69968.996,7201,2,104,8613,569.1239505,387.89,169,1420.3,3.661605094,10.32446442,4.857142857,-2.857142857,1,40.42857143,2.099950199,0.025860113
150100,Hohhot,2,2,2.5,1127.210819,234.6856301,76.97988949,3.148550755,8869.5,10552.95,2.81,5.363128571,5173.657327,66467.18872,10225,7,108,17788,598.0377567,311.48,153,2903.5,9.321625787,9.850344064,-2.428571429,-12.85714286,-7.642857145,51.85714286,1.459427077,0.022053316
150200,Baotou,2,3,2,866.3592877,168.3171055,0,0,7543.368,7579.926,3.8,5.817757143,12863.65986,96753.20073,8588,6,84,15818,552.5148493,287.77,90,2951.8,10.25749731,9.850344064,-3.428571429,-16,-9.714285715,44.42857143,1.072111702,0.03158119
150400,Chifeng,2,2,1,1442.533036,270.2792497,0,0,7111.8,10034.928,3.63,5.711171429,16272.32611,130403.9981,11601,13,98,20383,828.4362761,431.48,49,1549.8,3.591823491,9.850344064,0.285714286,-12.71428571,-6.214285712,46.14285714,1.441603844,0.012779578
150500,Tongliao,2,1,1,147.8891511,36.66655292,0,0,5013.252,6350.994,4.09,5.7066,18690.81992,94125.82865,7114,12,81,14348,600.7065396,312.87,52,1301.6,4.16019433,9.850344064,-4.285714286,-15.28571429,-9.785714288,52.71428571,1.265263504,0.005644143
150600,Ordos,2,3,2.67,209.8725772,44.30073182,3.099029367,0,6467.04,8371.296,3.5,5.629371429,6850.593547,57610.60851,5652,10,90,9494,397.1878475,206.87,18,3763.2,18.19113453,9.850344064,0.142857143,-8,-3.928571429,40.57142857,1.494144408,0.071021352
150700,Hulunbuir,2,1,3,371.5621082,72.80265474,11.99616131,0,3083.508,3637.062,3.74,5.216885714,10647.42367,46628.11421,9623,15,219,13854,485.6032793,252.92,10,1252.9,4.953740313,9.850344064,-16.14285714,-26.85714286,-21.5,93.85714286,0.892466052,0.023746609
150800,Bayannur,2,2,1,240.1023864,34.30034092,0,0,7099.488,4817.178,4.59,6.160514286,16594.34159,79804.19365,4956,8,53,7368,323.4795212,168.48,26,813.1,4.826092118,9.850344064,1,-12.71428571,-5.857142855,36.14285714,1.158825875,0.175986055
150900,Wulanchabu,2,2,0.5,624.1208579,97.90905082,41.98277952,0,14645.124,9248.148,5,5.8733,31203.8667,74727.04089,3942,15,51,6549,403.6774058,210.25,39,764.5,3.636147444,9.850344064,-0.571428571,-15.42857143,-8.000000001,45.95238095,1.259654563,0.006748657
152500,Xilinguole,2,2,0,128.9363391,22.161248,0,0,2519.424,2906.874,3.8,5.169171429,4700.776561,18483.88275,3380,13,47,4351,201.9059025,105.16,5,813.9,7.739634842,9.850344064,-7.428571429,-21.85714286,-14.64285714,76.57142857,1.266822592,0.036435922
210100,Shenyang,2,8,1.62,3639.909508,751.9687178,169.1764075,6.187965203,17371.908,25197.048,2.48,5.2916,9904.084708,164769.4574,28193,7,274,64196,1856.254536,829.4,592,6292.4,7.586689173,14.97594002,-2.571428571,-14.71428571,-8.642857141,62.85714286,1.642983946,0.026643432
210200,Dalian,2,6,1.17,2932.901837,598.1631806,195.5530113,138.7440968,9862.884,10468.278,2.67,5.2816,10089.92847,137433.1676,20301,3,153,41444,1563.850804,698.75,449,7668.5,10.9745975,14.97594002,1.714285714,-3.428571429,-0.857142858,56.42857143,2.579150317,0.045869678
210500,Benxi,2,3,0,359.7088334,69.01744552,0,0,4771.224,3657.744,3.22,5.5222,3694.901382,36934.78776,3966,1,42,10785,330.4061456,147.63,185,823.1,5.575425049,14.97594002,-0.142857143,-12.14285714,-6.142857142,70,2.198331217,0.021307493
210600,Dandong,2,5,0.4,512.3766405,90.82140957,3.114800507,0,5768.82,4470.606,3.5,5.669957143,7931.150744,69460.29405,5659,1,44,11486,536.0175565,239.5,160,816.7,3.410020877,14.97594002,4.428571429,-4.142857143,0.142857143,58.42857143,2.861666056,0.035060424
210700,Jinzhou,2,4,0.75,610.0526839,120.7108325,12.53616521,0,12631.464,9050.562,3.83,5.520142857,13652.93633,74002.39604,6111,2,77,15147,663.3636899,296.4,313,1192.4,4.02294197,14.97594002,0.428571429,-10.42857143,-5.000000001,43.42857143,1.481289689,0.030949477
210800,Yingkou,2,1,0,271.9219267,56.20217616,3.114800507,0,7314.624,6115.284,3.46,5.963628571,7756.978874,94842.86879,5952,1,126,12553,545.6412537,243.8,433,1346.7,5.523789992,14.97594002,-0.285714286,-10.57142857,-5.428571428,55.14285714,1.823661474,0.0829799
211000,Liaoyang,2,1,1,130.569914,35.9618983,0,0,8157.996,5899.932,3.73,5.507714286,7656.45217,45298.00532,4593,3,62,11794,411.1332991,183.7,387,869.7,4.734349483,14.97594002,-1.142857143,-12.14285714,-6.642857142,60.14285714,1.821269926,0.12871188
211100,Panjin,2,3,2.67,153.4058965,21.91512807,25.8993691,0,4385.988,4495.446,3.49,6.046314286,4709.701388,60699.70221,4058,3,62,9019,321.4986304,143.65,319,1216.6,8.469195962,14.97594002,-0.714285714,-10.57142857,-5.642857142,50.85714286,1.656088439,0.043634205
211200,Tieling,2,2,0.5,590.0977736,97.24553636,3.048246292,6.05611846,12524.868,8414.928,3.93,5.480414286,15261.91191,71935.83869,5700,2,153,12765,670.973125,299.8,235,616.6,2.05670447,14.97594002,-2.857142857,-16.14285714,-9.499999999,69.71428571,1.709487025,0.00635623
211300,Chaoyang,2,4,0.25,631.2815871,106.7608971,0,0,9197.712,8502.354,3.9,5.933028571,14573.72249,111302.1582,7464,2,80,13284,660.2303931,295,173,831.4,2.818305085,14.97594002,1.428571429,-12.57142857,-5.571428571,40.71428571,1.332664724,0.054261443
211400,Huludao,2,4,0.75,666.7209199,130.637099,0,0,9789.012,7408.098,3.79,5.798457143,12259.02288,91351.92634,4780,1,75,10156,619.9451488,277,268,812.8,2.934296029,14.97594002,1,-10.42857143,-4.714285715,46.42857143,1.616448721,0.028131564
220100,Changchun,2,2,14.5,2843.75325,552.8092069,156.8055238,0,15344.316,20776.014,2.9,5.373657143,13939.5695,165403.6194,21119,9,162,44756,1411.509373,767,363,7175,9.354628422,12.37090155,-6,-16.57142857,-11.28571429,77.28571429,1.656481027,0.017641783
220200,Jilin,2,2,1,1236.650242,237.0442268,3.069064201,0,10929.492,8968.104,3.61,5.381042857,16302.02929,95806.68407,12862,7,148,23937,811.5718818,441,156,2210,5.011337868,12.37090155,-5.714285714,-17.57142857,-11.64285714,86,1.793838086,0.010462275
220300,Siping,2,1,9,445.6035185,103.7688862,9.257975671,0,13980.6,10304.01,3.75,5.1858,14372.12572,60406.13161,7178,5,63,12880,622.0210795,338,233,1003,2.967455621,12.37090155,-4,-19,-11.5,72.85714286,1.536322491,0.038920345
220500,Tonghua,2,1,1,427.3386438,97.30880117,0,0,5522.58,5123.52,3.41,5.1597,7021.536668,40394.03367,6007,10,66,10019,426.94938,232,145,812,3.5,12.37090155,0.285714286,-15.14285714,-7.428571427,85.71428571,2.450575989,0.010707734
220700,Songyuan,2,1,0,409.8598027,73.3318892,9.394553756,0,8488.476,7288.542,4.02,5.725642857,16041.91848,88309.53256,5681,7,51,7661,530.0061269,288,133,1373,4.767361111,12.37090155,-6.142857143,-18.57142857,-12.35714286,73.85714286,1.458679602,0.008748994
222400,Yanbian,2,2,1.5,240.0055516,56.5931653,43.33184299,0,3566.592,3358.8,3.55,5.210442857,7902.62307,41580.76147,5020,10,87,7843,417.7478848,227,50,810,3.568281938,12.37090155,-2.428571429,-14.85714286,-8.642857145,78.42857143,2.049995877,0
230100,Harbin,2,17,4.47,6379.473863,1262.932174,143.8006403,0,18440.784,26270.298,2.8,5.145942857,17538.21578,183153.5947,22000,24,310,70500,1797.576262,1066.5,200,6300.5,5.907641819,12.21482583,-8.142857143,-21.28571429,-14.71428572,86.71428571,1.426627367,0.043050311
230300,Jixi,2,2,13.5,71.04678593,18.20958565,3.122686077,0,2644.164,2640.276,3.48,4.989614286,6044.649445,27351.94871,4368,5,68,11135,313.8721534,186.22,83,535.2,2.874019976,12.21482583,-6.285714286,-17.57142857,-11.92857143,87.85714286,1.793052308,0.005663771
230400,Hegang,2,1,1,186.5896405,38.03683984,0,0,2141.316,1834.974,3.99,5.332942857,5722.791137,21920.00093,3067,8,49,8444,178.4429432,105.87,72,287.1,2.711816379,12.21482583,-6.428571429,-22.14285714,-14.28571428,90.42857143,1.538427868,0.004806772
230500,Shuangyashan,2,1,35,474.6896046,103.299582,0,0,2809.404,2822.31,3.58,5.203257143,5246.864084,26599.37512,1972,7,54,8412,246.5199289,146.26,66,507,3.466429646,12.21482583,-7,-16.57142857,-11.78571429,92.57142857,1.909986522,0.022650824
230600,Daqing,2,6,1,414.3823354,59.19747648,0,0,6952.392,7421.652,3.46,5.734557143,9333.191891,90752.33562,9926,10,113,16276,494.4219605,293.34,137,2801.2,9.549328424,12.21482583,-7.571428571,-18,-12.78571429,82.28571429,1.572493872,0.002588269
230800,Jiamusi,2,8,0.62,691.7197568,141.1138235,0,0,4716.792,5514.372,3.38,5.270914286,7495.714496,49662.28254,5694,9,92,14351,430.1541847,255.21,78,1012,3.965361859,12.21482583,-8,-23.57142857,-15.78571429,90.71428571,1.371735607,0.016350056
230900,Qitaihe,2,3,2.33,139.0188301,19.85983286,0,0,1398.708,1516.806,3.75,5.994957143,3913.640387,36944.80821,1789,2,27,3959,155.1326012,92.04,148,250.3,2.719469796,12.21482583,-6.285714286,-21,-13.64285714,89.28571429,1.596894607,0.015595446
231000,Mudanjiang,2,1,9,330.1240639,75.49465347,3.045722911,0,4931.28,4563.378,3.45,5.081,8766.55918,44788.18556,7797,7,79,15700,469.0721742,278.3,69,1423,5.113187208,12.21482583,-11.42857143,-24.28571429,-17.85714286,88.28571429,1.131522128,0.009557182
231200,Suihua,2,11,2.45,724.9921347,103.570305,0,0,16635.78,14183.478,3.73,5.445671429,22575.07215,125526.6044,10613,11,64,19132,912.9294016,541.64,159,1359.6,2.510154346,12.21482583,-8.857142857,-27.71428571,-18.28571428,90.85714286,1.124870398,0.069037872
232700,Daxinganling,2,2,0,83.83938991,14.59551585,0,0,715.716,776.412,3.2,4.471471429,1255.084245,4475.750854,2620,8,34,6410,86.22972488,51.16,6,157.3,3.074667709,12.21482583,8.571428571,4.714285714,6.642857143,93.14285714,7.05062471,0.02171305
