Week,City Code,City,New Cases,non-Hubei flow,Wuhan flow(Previous week),Relative Humidity,Hospitals,,,,,,
5,130500,Xingtai,1,-1.04,-0.26,0.1,-56.04,0.31,0.39,-5.43,1.4,-0.39,-0.4
5,130600,Baoding,1,-0.99,-0.2,-3.09,-62.2,-0.75,0.39,2.98,0.8,-0.39,3.25
5,130700,Zhangjiakou,3,-1.07,-0.26,0.1,-53.96,0.13,1.43,-7,-0.81,-0.39,-0.4
5,130900,Cangzhou,3,-1.04,-0.26,-0.17,-56.02,-0.71,0.39,-5.11,1.29,-0.39,-0.4
5,131000,Langfang,1,0.53,-0.26,-0.17,-62.01,-0.57,0.39,-1.94,1.45,-0.39,-0.4
5,140100,Taiyuan,2,-0.22,-0.26,-3.09,-56.71,0.13,0.39,-6.63,0.98,-0.39,3.94
5,140500,Jincheng,2,0.53,1.72,0.1,-55.67,-0.19,0.39,-7.09,-0.81,-0.39,-0.4
5,140600,Shuozhou,1,-0.58,-0.26,0.1,-54.24,0.13,0.39,-6.96,-0.81,-0.39,-0.14
5,140700,Jinzhong,1,-0.81,-0.75,-0.17,-56.62,-0.32,0.43,-1.64,-0.77,-0.39,-0.42
5,150400,Chifeng,2,-1.08,-0.26,0.1,-57.53,-0.24,-0.51,-1.89,-0.77,-0.39,-0.41
5,150500,Tongliao,1,-1.07,-0.26,0.1,-53.94,0.13,2.72,-7,-0.81,-0.39,-0.4
5,150700,Hulunbuir,1,-0.8,1.72,0.1,-53.05,-0.19,-1.04,-6.94,-0.81,-0.39,-0.41
5,150800,Bayannur,2,0.53,1.72,0.1,-55.08,-0.19,0.39,-7.67,-0.81,-0.39,-0.4
5,152500,Xilinguole,4,1.59,1.26,0.1,-54.71,0.79,2.72,-7.55,0.83,-0.39,-0.14
5,210200,Dalian,2,-0.84,-0.26,-3.09,-53.86,0.31,-0.78,-5.26,-0.43,1.26,3.25
5,210300,Anshan,1,-1.08,-0.26,0.1,-53.13,0.13,-0.78,-6.65,-0.56,-0.39,-0.41
5,211400,Huludao,1,-1.07,-0.26,0.1,-55.12,0.13,2.72,-6.41,-0.22,-0.39,-0.4
5,220100,Changchun,2,-0.84,-0.26,-3.09,-58.13,-0.71,-0.78,-0.54,-0.52,1.26,3.25
5,220300,Siping,1,-1.07,-0.26,0.1,-53.94,-0.24,2.72,-6.87,-0.77,-0.39,-0.4
5,220400,Liaoyuan,1,0.53,1.26,0.1,-53.08,-0.4,-1.04,-7.65,-0.81,-0.39,-0.15
5,220500,Tonghua,1,-0.23,-0.26,0.1,-52.93,0.13,-1.04,-6.98,-0.81,-0.39,-0.41
5,230100,Harbin,33,-1,1.25,-2.85,-58.3,-0.75,-0.9,6.7,1.82,1.26,8.76
5,230200,Qiqihar,7,-0.56,-0.26,0.1,-52.22,0.31,-1.04,-5.76,-0.81,-0.39,-0.41
5,230300,Jixi,2,1.87,1.72,0.1,-53.4,-0.8,-1.04,-7.57,-0.81,-0.39,-0.41
5,230500,Shuangyashan,4,2.15,1.72,0.1,-53.4,-0.18,-1.04,-7.57,-0.81,-0.39,-0.41
5,230600,Daqing,8,-0.23,-0.26,0.1,-52.93,0.13,-1.04,-6.98,-0.81,-0.39,-0.41
5,230700,Yichun,1,1.87,1.72,0.1,-53.4,-0.8,-1.04,-7.55,-0.81,-0.39,-0.15
5,230900,Qitaihe,1,1.87,1.72,0.1,-53.4,-0.8,-1.04,-7.55,-0.81,-0.39,-0.15
5,231000,Mudanjiang,2,0.52,1.26,0.1,-53.08,-0.07,-1.04,-7.67,-0.81,-0.39,-0.41
5,231100,Heihe River,1,1.87,1.72,0.1,-58.38,-0.8,-1.04,-2.59,-0.81,-0.39,-0.41
5,231200,Suihua,2,-0.77,-0.26,0.1,-52.22,0.31,-1.04,-5.78,-0.81,-0.39,-0.41
5,310000,Shanghai,16,-0.9,-1.08,-2.85,-59.71,-0.64,1.05,4.45,1.32,1.26,6.94
5,320100,Nanjing,2,-1,-0.2,-3.09,-61.16,-0.64,-0.36,2.88,1.59,1.26,3.24
5,320200,Wuxi,4,-1.05,-0.26,-3.09,-60.08,-0.65,-0.36,-0.65,1.81,1.26,3.93
5,320300,Xuzhou,3,-0.78,-0.2,-3.09,-62.42,-0.75,2.72,2.99,1.59,1.26,3.25
5,320400,Changzhou,8,-1.1,-0.26,0.1,-60.04,-0.65,-0.36,-0.87,1.81,1.26,-0.41
5,320500,Suzhou,2,-0.79,-0.28,-3.09,-61.17,-0.64,-0.36,3.15,1.32,1.26,3.32
5,320600,Nantong,1,-0.84,-0.26,-0.17,-59.96,-0.65,-0.78,-0.65,1.81,1.26,-0.41
5,320700,Lianyungang,3,-1.08,-0.26,0.1,-59.95,0.69,-0.51,-1.66,1.45,-0.39,-0.41
5,320800,Huaian,10,-1.05,-0.26,0.1,-59.73,0.87,-0.51,-0.86,1.02,-0.39,-0.41
5,320900,Yancheng,1,-0.84,-0.26,0.1,-58.26,-0.65,-0.78,-0.66,-0.39,1.26,-0.41
5,321000,Yangzhou,3,-1.08,-0.26,0.1,-59.88,-0.57,-0.78,-1.2,1.81,1.26,-0.41
5,321300,Suqian,1,-1.05,-0.26,0.1,-54.78,-0.32,-0.36,-5.56,1.45,-0.39,-0.41
5,330100,Hangzhou,4,-1,-0.28,-3.09,-59.46,-0.64,-0.36,2.87,-0.61,1.26,3.32
5,330200,Ningbo,4,-1.01,-0.34,-0.17,-59.99,-0.6,-0.78,-0.31,1.81,1.26,-0.33
5,330300,Wenzhou,8,-0.62,-0.2,0.1,-61.44,-0.75,-0.36,2.89,1.23,1.26,-0.43
5,330400,Jiaxing,3,-1.08,-0.26,0.1,-55.54,-0.57,-0.78,-5.6,1.81,-0.39,-0.41
5,331000,Taizhou,2,-1.05,-0.26,0.1,-54.62,-0.65,-0.78,-5.22,1.45,-0.39,-0.41
5,340100,Hefei,8,-1.03,-0.34,-3.09,-59.35,-0.6,-0.46,-0.42,1.81,1.26,3.38
5,340200,Wuhu,2,-1.08,-0.26,0.1,-59.94,-0.32,-0.78,-1.18,1.81,-0.39,-0.41
5,340300,Bengbu,14,-0.23,-0.26,0.1,-60.74,0.69,-0.36,-1.64,1.45,-0.39,-0.41
5,340400,Huainan,4,-1.08,-0.26,0.1,-55.12,0.13,-0.36,-6.64,1.77,-0.39,-0.41
5,340500,Maanshan,3,-0.8,-0.26,0.1,-55.59,-0.57,-0.36,-6,1.81,-0.39,-0.41
5,340600,Huaibei,2,0.53,-0.26,0.1,-57,0.13,2.72,-7.37,1.77,-0.39,-0.4
5,340700,Tongling,1,-1.08,-0.26,0.1,-59.94,-0.57,-0.78,-1.18,1.81,-0.39,-0.15
5,340800,Anqing,2,-0.87,-0.26,0.1,-59.54,-0.32,0.89,-1.19,-0.52,-0.39,-0.41
5,341200,Fuyang,9,-0.71,-0.28,-0.17,-60.63,-0.71,-0.31,3.42,1.81,-0.39,-0.41
5,341300,Suzhou,2,-1.05,-0.26,0.1,-55.37,0.31,-0.36,-5.65,1.4,-0.39,-0.41
5,341500,Liuan,8,-0.66,-0.26,0.1,-58.33,-0.4,-0.36,-0.98,-0.17,-0.39,-0.41
5,341600,Bozhou,2,-0.83,-0.26,0.1,-61.43,-0.65,2.72,-0.65,1.45,-0.39,-0.4
5,350100,Fuzhou,5,-1.05,-0.26,-0.17,-59.68,-0.71,-1.04,-0.3,1.45,1.26,-0.41
5,350200,Xiamen,1,-1.08,-0.26,-0.17,-59.94,-0.57,-0.78,-1.2,1.81,-0.39,-0.41
5,350300,Putian,1,-0.8,-0.26,0.1,-55.24,0.13,-0.78,-6.64,1.77,-0.39,-0.41
5,350400,Sanming,1,-1.08,-0.26,0.1,-57.52,-0.57,-0.78,-1.56,-0.77,-0.39,-0.41
5,350500,Quanzhou,2,-1,-0.2,-0.17,-61,-0.75,-0.78,2.99,1.59,1.26,-0.43
5,350600,Zhangzhou,1,-1.05,-0.26,0.1,-53.78,-0.65,-0.78,-5.06,-0.52,-0.39,-0.41
5,350900,Ningde,1,-1.08,-0.26,0.1,-52.29,0.13,-1.04,-7,-0.81,-0.39,-0.41
5,360100,Nanchang,13,-0.58,-0.75,-0.17,-57.64,-0.4,-0.46,-0.71,1.45,1.26,-0.43
5,360200,Jingdezhen,1,-0.23,-0.26,0.1,-53.96,0.13,-0.78,-6.79,-0.22,-0.39,-0.41
5,360300,Pingxiang,2,-0.59,-0.26,0.1,-54.7,0.13,-1.04,-6.63,0.98,-0.39,-0.41
5,360400,Jiujiang,4,-1.12,-1.3,0.1,-55.5,2.35,-0.74,-1.34,-0.17,-0.39,-0.43
5,360500,Xinyu,6,2.15,1.26,0.1,-53.91,-0.76,-0.78,-7.09,-0.17,-0.39,-0.15
5,360800,Gian,2,-1.1,-0.26,0.1,-57.52,-0.65,-0.78,-1.22,-0.77,-0.39,-0.41
5,360900,Yichun,5,-1.05,-0.26,0.1,-53.78,-0.4,-0.78,-5.38,-0.17,-0.39,-0.41
5,361000,Fuzhou,1,-1.08,-0.26,0.1,-52.54,-0.57,-0.78,-6.54,-0.77,-0.39,-0.41
5,361100,Shangrao,1,-0.84,-0.26,0.1,-53.15,-0.65,-1.04,-5.8,-0.17,-0.39,-0.41
5,370200,Qingdao,4,-0.79,-0.2,-3.09,-61.01,-0.75,-0.78,2.99,1.59,1.26,3.24
5,370300,Zibo,1,-1.07,-0.26,-0.17,-56.32,0.13,0.39,-6.64,1.77,1.26,-0.4
5,370400,Zaozhuang,1,-1.07,-0.26,0.1,-61.35,0.13,2.72,-1.66,1.77,-0.39,-0.4
5,370600,Yantai,1,-1.05,-0.26,-0.17,-54.53,0.31,-0.78,-5.43,1.25,1.26,-0.41
5,370700,Weifang,3,-0.78,-0.2,-3.09,-62.42,-0.75,2.72,2.99,1.23,1.26,3.25
5,370800,Jining,207,-0.6,-0.2,1.78,-24.26,17.44,11.01,60.81,1.81,1.26,8.56
5,370900,Taian,2,-1.04,-0.26,0.1,-56.03,0.31,0.39,-5.43,1.77,-0.39,-0.4
5,371100,Rizhao,1,-1.08,-0.26,0.1,-60.08,0.13,-0.36,-1.67,1.25,-0.39,-0.41
5,371300,Linyi,2,-0.79,-0.2,-3.09,-62.49,-0.75,0.89,3.26,0.95,-0.39,3.24
5,371400,Dezhou,2,-1.04,-0.26,-0.17,-61.43,0.31,0.39,-0.85,1.4,-0.39,-0.4
5,371600,Binzhou,1,-1.07,-0.26,0.1,-54.67,0.13,2.72,-6.65,-0.43,-0.39,-0.4
5,410100,Zhengzhou,15,-1.01,-1.35,-2.85,-58.68,-0.64,0.22,4.47,1.59,1.26,6.6
5,410200,Kaifeng,1,-1.07,-0.26,0.1,-61.36,-0.57,0.39,-1.21,1.81,-0.39,-0.4
5,410300,Luoyang,1,-1.04,-0.26,0.1,-59.73,-0.4,0.39,-0.63,-0.39,-0.39,-0.4
5,410400,Pingdingshan,1,-1.04,-0.26,0.1,-61.43,-0.4,0.39,-0.63,1.45,-0.39,-0.4
5,410500,Anyang,3,-0.76,-0.26,0.1,-61.7,-0.65,0.39,-0.65,1.81,-0.39,-0.4
5,410700,Xinxiang,2,-0.76,-0.26,0.1,-61.7,-0.65,0.39,-0.65,1.81,-0.39,-0.4
5,410800,Jiaozuo,3,-0.22,-0.26,0.1,-57.02,0.13,0.39,-6.62,1.77,-0.39,-0.4
5,410900,Puyang,4,0.53,-0.26,0.1,-62,0.16,0.39,-2.27,1.81,-0.39,-0.4
5,411000,Xuchang,2,-1.07,-0.26,0.1,-61.36,-0.57,0.39,-1.21,1.81,-0.39,-0.4
5,411100,Luohe,2,0.53,-0.26,0.1,-62,-0.57,0.39,-1.94,1.81,-0.39,-0.4
5,411300,Nanyang,9,-1.01,-1.24,0.1,-57.08,1.72,0.43,4.69,-0.74,-0.39,-0.44
5,411400,Shangqiu,3,-0.83,-0.26,-0.17,-61.44,-0.65,0.39,-0.65,1.81,-0.39,-0.4
5,411500,Xinyang,27,-1.06,-1.3,0.1,-56.97,2.35,2.77,-1.13,-0.17,-0.39,-0.42
5,411600,Zhoukou,7,-0.78,-0.2,-0.17,-62.48,-0.75,2.72,2.99,1.59,-0.39,-0.42
5,411700,Zhumadian,2,-1.04,-0.26,0.1,-61.41,-0.65,0.39,-0.66,1.29,-0.39,-0.4
5,420100,Wuhan,9355,1.01,0.15,-0.97,9222.27,0.82,1.77,2.93,1.49,0.61,4.33
5,420200,Huangshi,54,1.96,-1.3,0.1,-5.33,0.4,-2.03,-2.16,6.77,-0.24,-0.43
5,420300,Shiyan,68,1.97,2.75,0.1,0.17,3.75,1.22,-1.8,-15.18,-0.24,-0.42
5,420500,Yichang,45,0.91,-1.3,0.1,-1.93,0.4,3.12,-2.62,-15.51,-0.24,-0.42
5,420600,Xiangyang,59,0.19,-1.3,0.1,-8.17,1.68,0.9,0.04,0.4,-0.24,-0.42
5,420700,Ezhou,223,59.57,6.27,0.1,46,4.53,0.4,-1.19,31.31,-0.24,-0.16
5,420800,Jingmen,21,0.91,-1.3,0.1,-14.37,0.4,0.67,-2.62,-7.28,-0.24,-0.42
5,420900,Xiaogan,352,11.07,-1.27,0.1,172.55,2.38,45.13,1.63,30.99,-0.19,-0.3
5,421000,Jingzhou,101,-7.98,-1.27,0.1,61.3,1.15,-13.96,0.8,-6.44,-0.19,-0.31
5,421100,Huanggang,73,-12.29,-1.27,0.1,54.87,1.21,-13.96,0.09,-8.13,-0.19,-0.31
5,421200,Xianning,136,9.82,2.56,0.1,77.26,2.6,-13.96,-1.38,-7.78,-0.19,-0.31
5,421300,Suizhou,81,2.54,6.27,0.1,-10.97,4.53,3.01,-1.78,-7.28,-0.24,-0.15
5,422800,Enshi,14,-3.72,-1.3,0.1,-6.44,2.43,-4.44,-1.23,-15.51,-0.24,-0.43
5,429004,Xiantao,68,2.53,2.75,0.1,-2.78,3.76,-0.07,-1.42,6.77,-0.24,-0.16
5,429005,Qianjiang,84,4.6,6.27,0.1,-4.44,4.53,3.01,-1.43,3.15,-0.24,-0.15
5,429006,Tianmen,88,1.97,2.75,0.1,-3.4,3.75,3.01,-1.42,6.77,-0.24,-0.15
5,430100,Changsha,4,-1.03,-0.82,-3.09,-57.38,-0.6,-0.74,-0.55,1.45,1.26,3.46
5,430200,Zhuzhou,1,-1.1,-0.75,-0.17,-55.52,-0.57,-0.74,-1.67,-0.17,-0.39,-0.43
5,430300,Xiangtan,1,-1.1,-0.34,-0.17,-59.32,-0.57,-0.74,-1.18,1.45,-0.39,-0.43
5,430400,Hengyang,2,-0.85,-0.26,-0.17,-58.32,-0.4,-0.78,-0.63,-0.39,-0.39,-0.41
5,430500,Shaoyang,2,-0.85,-0.26,-0.17,-58.19,-0.65,-0.78,-1,-0.17,-0.39,-0.41
5,430600,Yueyang,7,-1.07,-1.3,-0.17,-55.57,2.35,-0.46,-1.13,-0.17,-0.39,-0.43
5,430700,Changde,2,-0.84,-0.81,-0.17,-58.17,2.35,-0.78,-1.02,-0.17,-0.39,-0.41
5,431200,Huaihua,1,-0.84,-0.26,0.1,-57.6,-0.65,-0.78,-1.01,-0.77,-0.39,-0.41
5,431300,Loudi,3,-1.08,-0.26,0.1,-54.87,-0.57,-0.78,-6.01,1.02,-0.39,-0.41
5,440100,Guangzhou,11,-0.99,-0.86,-2.85,-62.4,-0.64,2.51,3.87,1.32,1.26,6.47
5,440200,Shaoguan,2,-1.08,-0.26,0.1,-57.52,-0.32,-0.78,-1.53,-0.77,-0.39,-0.41
5,440300,Shenzhen,16,-1.02,-1.32,-3.09,-57.41,2.39,-0.31,4.27,1.32,1.26,3.44
5,440400,Zhuhai,7,0.52,-0.26,-0.17,-60.58,-0.32,-0.78,-1.91,1.81,-0.39,-0.41
5,440600,Foshan,2,-1,-0.34,-0.17,-61.42,-0.6,0.39,-0.31,1.81,1.26,-0.32
5,440700,Jiangmen,1,-1.07,-0.26,-0.17,-54.67,-0.57,2.72,-6.19,-0.39,-0.39,-0.4
5,440900,Maoming,1,-0.84,-0.26,-0.17,-60.01,-0.65,-0.78,-0.66,1.29,-0.39,-0.41
5,441200,Zhaoqing,1,-0.8,-0.26,0.1,-53.41,0.13,-0.78,-7,-0.22,-0.39,-0.41
5,441300,Huizhou,6,-0.56,-0.26,-0.17,-58.59,-0.4,-0.78,-0.61,-0.39,-0.39,-0.41
5,441400,Meizhou,2,-0.69,-0.26,0.1,-53.13,0.13,-0.78,-7,-0.22,-0.39,-0.41
5,441600,Heyuan,1,-1.08,-0.26,0.1,-52.54,-0.57,-0.78,-6.54,-0.77,-0.39,-0.41
5,441900,Dongguan,20,-0.99,-0.83,-0.17,-62.18,2.15,2.72,13.27,1.68,1.26,-0.32
5,442000,Zhongshan,2,0.53,-0.26,-0.17,-61.98,-0.32,2.72,-1.91,1.81,-0.39,-0.4
5,450100,Nanning,7,-1.05,-0.26,-0.17,-58.19,-0.4,-0.51,-0.98,-0.17,-0.39,-0.41
5,450200,Liuzhou,2,-1.08,-0.26,-0.17,-52.74,-0.57,-0.51,-6.35,-0.77,-0.39,-0.41
5,450500,Beihai,4,0.52,-0.26,0.1,-53.77,0.13,-0.78,-7.36,-0.56,-0.39,-0.15
5,450600,Fangchenggang,2,1.58,-0.26,0.1,-53.16,0.13,-0.78,-7.6,-0.81,-0.39,-0.15
5,450900,Yulin,2,-0.84,-0.26,0.1,-53.92,0.31,-0.78,-5.26,-0.43,-0.39,-0.41
5,451200,Hechi,3,-0.87,-0.26,0.1,-52.74,0.13,-0.78,-6.81,-0.81,-0.39,-0.41
5,460100,Haikou,10,1.58,-0.26,-0.17,-55.59,0.13,-0.78,-7.27,1.77,-0.39,-0.41
5,500000,Chongqing,38,-0.62,0.21,-2.85,-55.33,1.72,-0.62,8.95,2.41,1.26,8.89
5,510100,Chengdu,8,-0.78,-0.86,-2.85,-62.42,-0.64,0.18,3.86,1.32,1.26,6.47
5,510400,Panzhihua,3,0.53,-0.26,0.1,-54.58,-0.57,2.72,-7.27,-0.77,-0.39,-0.4
5,510500,Luzhou,5,-1.07,-0.26,0.1,-54.54,-0.57,2.72,-6.54,-0.17,-0.39,-0.4
5,510600,Deyang,1,-1.07,-0.26,-0.17,-56.39,-0.57,0.39,-6.19,1.45,-0.39,-0.4
5,510900,Suining,7,-0.79,-0.26,0.1,-56.85,-0.32,0.39,-5.97,1.81,-0.39,-0.4
5,511000,Neijiang,1,-1.07,-0.26,0.1,-56.38,-0.32,0.39,-6.16,1.81,-0.39,-0.4
5,511300,Nanchong,3,-0.83,-0.26,0.1,-61.16,-0.4,0.39,-0.63,1.02,-0.39,-0.4
5,511500,Yibin,1,-0.86,-0.26,-0.17,-54.57,0.69,0.39,-7,-0.17,-0.39,-0.4
5,511700,Dazhou,5,-1.05,-0.26,0.1,-58.19,-0.4,-0.51,-0.98,-0.17,-0.39,-0.41
5,513300,Ganzi,25,2.15,1.72,0.1,-53.39,0.68,-1.04,-7.55,0.83,-0.39,-0.15
5,513400,Liangshan,3,-0.89,-0.26,-0.17,-52.3,-0.65,-1.04,-6.2,-0.77,-0.39,-0.41
5,520100,Guiyang,2,-1.05,-0.26,-0.17,-59.47,-0.65,-1.04,-0.66,1.02,-0.39,-0.41
5,520300,Zunyi,4,-0.84,-0.26,-3.09,-57.32,-0.65,-1.04,-1.01,-0.77,-0.39,3.93
5,530100,Kunming,6,-1.05,-0.34,-3.09,-52.73,-0.65,-0.51,-5.58,-0.17,1.26,3.33
5,530600,Zhaotong,6,-0.85,-0.26,-0.17,-51.95,0.31,-1.04,-5.78,-0.81,-0.39,-0.41
5,532500,Honghe,1,-0.87,-0.26,0.1,-52.55,0.13,-0.78,-7,-0.81,-0.39,-0.41
5,610100,Xian,6,-0.71,-0.2,-3.09,-62.7,-0.64,0.39,2.88,1.59,1.26,3.25
5,610500,Weinan,1,-1.04,-0.26,0.1,-54.34,-0.65,0.39,-5.23,-0.39,-0.39,-0.4
5,610700,Hanzhong,5,-1.07,-0.26,0.1,-53.96,0.13,0.39,-7,-0.81,-0.39,-0.4
5,610900,Ankang,3,-1.07,-0.81,0.1,-58.92,2.43,0.39,-1.57,-0.77,-0.39,-0.4
5,620100,Lanzhou,1,-0.22,-0.26,-0.17,-55.19,-0.57,0.39,-6.52,-0.17,-0.39,-0.4
5,640100,Yinchuan,1,0.53,-0.26,0.1,-55.18,0.13,0.39,-7.15,-0.81,-0.39,-0.4
5,640300,Wuzhong,3,1.59,-0.26,0.1,-54.58,0.13,0.39,-7.61,-0.81,-0.39,-0.14
5,650400,Turfan,2,3.93,1.72,0.1,-53.62,-0.8,-0.78,-7.55,-0.81,-0.39,-0.15
5,654000,Yili,4,1.58,1.72,0.1,-53.4,-0.19,-1.04,-7.57,-0.81,-0.39,-0.41
5,810000,Hongkong,15,-1.05,1.72,0.1,-55.03,1.61,-0.78,-3.55,1.77,1.26,-0.41
Week,City Code,City,New Cases,City internal flow,Wuhan flow(Previous week),Lowest Temperature,Relative Humidity,Density,Doctors,,,,
6,110000,Beijing,17,-2.77,-68.5,-1.07,2.68,1.96,3.81,,,,
6,120000,Tianjin,5,-3.21,-70.06,-1.07,2.15,0.85,-0.12,,,,
6,130100,Shijiazhuang,1,-3.25,-70.14,-1.07,2.15,-0.57,-0.12,,,,
6,130200,Tangshan,1,-3.25,-70.14,-1.07,2.15,-0.57,-0.12,,,,
6,130400,Handan,1,-3.25,-70.14,-1.07,2.15,-0.57,-0.12,,,,
6,130700,Zhangjiakou,7,-2.85,-70.06,-1.07,2.15,-1.18,0.03,,,,
6,140700,Jinzhong,1,-3.06,-68.79,-1.07,2.68,-1.4,0.03,,,,
6,210600,Dandong,1,-2.85,-70.06,-1.07,2.15,-1.18,-0.4,,,,
6,220500,Tonghua,2,-2.65,-67.39,-1.07,-0.88,-1.27,0.03,,,,
6,230100,Harbin,1,-2.65,-67.39,-1.07,-0.88,-1.27,-0.12,,,,
6,310000,Shanghai,3,-3.15,-71.41,0.36,2.15,1.94,-0.12,,,,
6,340200,Wuhu,1,-2.97,-68.95,0.36,-0.8,-0.52,0.03,,,,
6,340500,Maanshan,1,-3.25,-70.15,-1.07,2.15,-0.57,-0.4,,,,
6,350100,Fuzhou,1,-2.97,-68.91,0.36,-0.8,-0.57,-0.12,,,,
6,350300,Putian,1,-3.25,-71.58,0.36,2.15,-0.57,-0.4,,,,
6,350500,Quanzhou,1,-3.25,-71.58,0.36,2.15,-0.57,-0.12,,,,
6,360100,Nanchang,1,-2.92,-68.96,0.36,-0.88,-0.49,-0.12,,,,
6,370200,Qingdao,1,-3.25,-70.14,-1.07,2.15,-0.57,-0.12,,,,
6,370300,Zibo,1,-3.25,-70.14,-1.07,2.15,-0.57,-0.12,,,,
6,370800,Jining,4,-3.25,-70.14,-1.07,2.15,-0.57,-0.12,,,,
6,370900,Taian,1,-3.25,-70.14,-1.07,2.15,-0.57,-0.12,,,,
6,411300,Nanyang,1,-3.25,-68.74,-1.07,2.68,-0.5,-0.12,,,,
6,411500,Xinyang,4,-3.25,-69.55,-1.07,2.37,-0.51,0.03,,,,
6,420100,Wuhan,3776,12.22,3663.17,0.36,2.38,0.5,-0.03,,,,
6,420200,Huangshi,40,5.94,-41.15,2.18,-2.01,0.2,0.11,,,,
6,420300,Shiyan,18,6.48,-58.84,-6.54,3.59,-1.77,0.11,,,,
6,420500,Yichang,36,21.25,-51.44,2.18,-1.55,-1.92,-0.05,,,,
6,420600,Xiangyang,5,-1.92,-59.05,-6.54,2.68,-0.21,-0.12,,,,
6,420700,Ezhou,48,16.18,-50.57,2.18,-1.55,0.25,-0.27,,,,
6,420800,Jingmen,125,35.49,-18.58,2.18,3.59,7.21,0.11,,,,
6,420900,Xiaogan,172,23.17,32.42,2.18,30.63,0.24,0.1,,,,
6,421000,Jingzhou,62,-1.6,-5.15,2.18,-10.27,-0.16,-0.12,,,,
6,421100,Huanggang,49,-6.57,-9.44,2.18,-10.19,-0.16,-0.12,,,,
6,421200,Xianning,70,6.78,-5.44,2.18,-11.03,1.07,0.11,,,,
6,421300,Suizhou,20,7.34,-63.85,0.36,3.59,-0.82,-0.55,,,,
6,422800,Enshi,7,-2.11,-57.12,-6.54,-1.25,-1.59,0.03,,,,
6,429004,Xiantao,7,-4.61,-51.24,2.18,-2.01,0.2,-0.55,,,,
6,429005,Qianjiang,10,1.88,-68.08,0.36,-1.55,0.02,-0.55,,,,
6,429006,Tianmen,19,7.1,-62.12,0.36,-1.55,0.02,-0.55,,,,
6,429021,Shennongjia ,1,-0.17,-68.4,-1.07,-1.64,-1.97,-0.55,,,,
6,430200,Zhuzhou,2,-2.89,-68.42,0.36,-1.25,-0.5,-0.12,,,,
6,430300,Xiangtan,1,-2.89,-68.95,0.36,-0.88,-0.52,0.03,,,,
6,430700,Changde,2,-2.89,-68.91,0.36,-0.88,-0.57,-0.12,,,,
6,430900,Yiyang,1,-2.89,-68.91,0.36,-0.88,-0.57,-0.12,,,,
6,431100,Yongzhou,1,-2.64,-68.88,0.36,-0.88,-0.09,-0.12,,,,
6,440100,Guangzhou,7,-3.15,-71.41,0.36,2.15,1.94,-0.12,,,,
6,440300,Shenzhen,1,-3.15,-71.41,0.36,2.15,1.94,-0.12,,,,
6,441200,Zhaoqing,1,-3.25,-71.58,0.36,2.15,-0.57,0.03,,,,
6,441700,Yangjiang,1,-2.89,-68.91,0.36,-0.88,-0.57,-0.4,,,,
6,441900,Dongguan,6,-3.15,-71.41,0.36,2.15,1.94,-0.12,,,,
6,450100,Nanning,1,-3.25,-71.58,0.36,2.15,-0.57,-0.12,,,,
6,450300,Guilin,1,-2.48,-68.82,0.36,-0.88,-1.18,-0.12,,,,
6,451200,Hechi,4,-2.48,-68.82,0.36,-0.88,-1.18,0.03,,,,
6,500000,Chongqing,9,-2.5,-68.38,0.36,-1.25,-0.5,3.81,,,,
6,511300,Nanchong,1,-2.97,-68.91,0.36,-0.8,-0.57,-0.12,,,,
6,511700,Dazhou,1,-2.89,-68.91,0.36,-0.88,-0.57,0.03,,,,
6,512000,Ziyang,1,-3.25,-71.58,0.36,2.15,-0.57,-0.4,,,,
6,513300,Ganzi,10,7.39,-70.05,-1.07,3.06,-1.82,-0.55,,,,
6,640100,Yinchuan,1,-1.25,-70.14,-1.07,2.15,-1.5,0.03,,,,
6,640500,Zhongwei,1,-1.26,-70.15,-1.07,2.15,-1.5,-0.62,,,,
6,810000,Hongkong,27,-0.36,-67.7,0.36,-0.88,13.87,-0.11,,,,
Week,City Code,City,Growth Rate,non-Hubei flow(Previous week),Highest Temperature,Population,Income,COVID-19 Hospitals,Aging,,,,
1,110000,Beijing,4.08,-8.25,-0.41,3.11,-6.13,6.06,-1.91,,,,
1,120000,Tianjin,5,-4.37,-0.55,3.43,-3.72,-3,-0.46,,,,
1,130100,Shijiazhuang,10,-3.74,-0.71,4.47,1.32,-3.61,-0.3,,,,
1,130900,Cangzhou,17,0.17,1.52,1.25,2.48,-2.83,-0.34,,,,
1,140100,Taiyuan,3,-2.76,0.17,-1.89,-0.7,-2.54,-0.43,,,,
1,150700,Hulunbuir,1,0.35,-2.94,-4.17,0.74,-3.27,-0.55,,,,
1,210100,Shenyang,4,-1.97,-3.51,1.03,-1.38,-1.35,-0.82,,,,
1,210200,Dalian,6,10.9,-0.06,0.3,-0.57,-15.6,-1.17,,,,
1,211300,Chaoyang,4,0.15,-1.83,-1.56,0.93,-6.19,-0.72,,,,
1,220100,Changchun,2,-0.09,-3.88,0.79,-1.06,-1.41,-1.67,,,,
1,220200,Jilin,2,11.15,-3.8,-2.12,0.76,-14.43,-1.71,,,,
1,220700,Songyuan,1,0.67,-2.69,-2.24,-0.35,-5.06,-1.72,,,,
1,230100,Harbin,17,-7.62,-0.55,3.56,1.16,9.31,-1.72,,,,
1,230600,Daqing,6,11.83,-1.73,-1.68,0.42,-14.19,-1.42,,,,
